tweet,date,weekStarting
"It's not just about winning, it's about being a champion. #ReignOn",2013-11-27,2013-11-24
A king knows when to call a carriage home. Be safe and please #drinkresponsibly,2013-11-27,2013-11-24
#WhiskyWednesday challenge - what subtle flavors do you pick up on when you taste Crown Royal?,2013-11-28,2013-11-24
You have at least 5 things to be thankful for this #Thanksgiving. #Cheers,2013-11-28,2013-11-24
The only gift box you should be buying on Black Friday…,2013-11-29,2013-11-24
"Today, we are thankful for all the kings and queens out there who #ReignOn with a Crown in hand.",2013-11-29,2013-11-24
Something new and extraordinary is coming from Crown Royal… Are you ready?,2013-11-30,2013-11-24
"Royalty never goes unnoticed. Tonight, make it a Crown.",2013-11-30,2013-11-24
It's the weekend. Show us you want it. #TheCrownLife,2013-11-30,2013-11-24
The drink in hand says as much as those around you. Surround yourself with Royalty. #RoyalDecree,2013-12-01,2013-12-01
@BillybobN We can't say right now… but we'll have some extraordinary news soon!,2013-12-02,2013-12-01
"@al3xesc0 Mum is the word for now, but stay tuned for some extraordinary news!",2013-12-03,2013-12-01
Royalty has arrived… on Instagram,2013-12-03,2013-12-01
@cazz619 It's good to be prepared.,2013-12-03,2013-12-01
It's even more special when it has your name on it. Get custom labels here:,2013-12-04,2013-12-01
"@JScythes10 We can’t say right now, but stay tuned!",2013-12-04,2013-12-01
"There are many ways to celebrate #WhiskyWednesday, but you know there's really only one.",2013-12-04,2013-12-01
@fishingchiver Only kinda?,2013-12-04,2013-12-01
Starting next week there's going to be a new extraordinary member added to the Royal family. And it's not LE...,2013-12-06,2013-12-01
Cheers! RT @thorney1096: @CrownRoyal Its my birthday!!!!!,2013-12-06,2013-12-01
"You don't need a special occasion to put your crown on, but it makes any occasion a special one",2013-12-06,2013-12-01
@TerrenceJ Cheers!,2013-12-06,2013-12-01
Great find! RT @shawns57garage: @CrownRoyal check out this #68 still in the bag unopened,2013-12-06,2013-12-01
@PCCampanell Better late than never. Cheers!,2013-12-07,2013-12-01
Here's to making the night Your Night #ReignOn,2013-12-08,2013-12-08
"@aoser XO will started shipping to select stores in early December, and should reach most shelves soon.",2013-12-09,2013-12-08
Crown Royal XO. Your favorite whisky finished in cognac casks. Coming soon everywhere there's a top shelf. #CrownXO,2013-12-09,2013-12-08
"This year, your holiday gifts are in the bag. Today is your last day to buy custom bags:",2013-12-09,2013-12-08
@LunaTechChick It’s Crown XO!,2013-12-09,2013-12-08
RT @TerrenceJ: Your only competition is in the mirror. #Thecrownlife @CrownRoyal,2013-12-09,2013-12-08
RT @IamRicoLove: Thanks crownroyal for the extraordinary b-day gift #CrownXO ! Looking forward to an incredible…,2013-12-09,2013-12-08
RT @TerrenceJ: No need to fear death. Only fear not living life to the fullest. #TheCrownLife #Reignon @CrownRoyal,2013-12-10,2013-12-08
@NickEngvall XO started shipping to select stores in early December and should reach most shelves soon,2013-12-10,2013-12-08
@Chance2210 We've started shipping already and you should see it soon! Ask your local retailer when they're expecting it.,2013-12-11,2013-12-08
Which bottle of Crown Royal are you asking for this year?,2013-12-11,2013-12-08
Let's keep things neat #WhiskyWednesday,2013-12-11,2013-12-08
"Over 50 whiskies are blended to make Crown Royal Deluxe, but it only takes one sip to enjoy",2013-12-13,2013-12-08
Allow us to introduce ourselves #CrownXO,2013-12-14,2013-12-08
RT @DIANABDEC: Cold and delicious night!! Thanks @CrownRoyal,2013-12-15,2013-12-15
There's only one way to decorate a tree,2013-12-15,2013-12-15
"@Most_DangeRuss The whiskies used to create Cask No. 16 no longer exist. If you enjoyed Cask No. 16, we think you’ll love #CrownXO",2013-12-15,2013-12-15
Football. Friends. Crown.,2013-12-15,2013-12-15
RT @TerrenceJ: Long day of filming &amp; meetings. Enjoying a little @CrownRoyal XO on the rocks &amp; the last chapter of this book. #Thecrownlife,2013-12-15,2013-12-15
@GeneO91 Let us know what you think when you try #CrownXO!,2013-12-16,2013-12-15
Let the good times roll,2013-12-16,2013-12-15
RT @LamontUBigDummy: @CrownRoyal has a new #CrownXO?!… it truly is a Christmas Miracle  #IBelieve,2013-12-17,2013-12-15
"Some people just dream of being on top, you're already enjoying the view #ReignOn",2013-12-17,2013-12-15
Promotions are in order RT @Slap0259: Look what my staff got me for christmas. #theyknowme #crown @CrownRoyal,2013-12-18,2013-12-15
Tag your friends as a friendly reminder of what you want for the holidays.,2013-12-18,2013-12-15
Ours too. RT @savvysouthern: @CrownRoyal These are a few of my favorite things! #happyholidays,2013-12-18,2013-12-15
The best +1 to your holiday party,2013-12-19,2013-12-15
It's the most wonderful time of the year,2013-12-20,2013-12-15
We’re hoping it’s us RT @AskMen: What's Behind The Surging Popularity Of Canadian Whiskies?,2013-12-20,2013-12-15
An Extraordinary Gift #CrownXO,2013-12-21,2013-12-15
The only tailgate accessory required,2013-12-22,2013-12-22
Ready when you are,2013-12-24,2013-12-22
@Cowboyagent extraordinary!,2013-12-24,2013-12-22
@tonysponys good things come to those who are persistent.,2013-12-24,2013-12-22
Cheers! RT @hermandunfore: @CrownRoyal Merry Christmas from Iowa!! #hohoXO,2013-12-25,2013-12-22
"@big_gigante We no longer produce Cask No 16, but if you enjoyed Cask 16, we think you’ll enjoy #CrownXO.",2013-12-25,2013-12-22
@WillyumJax Cheers!,2013-12-25,2013-12-22
"@hsnyder7596 #CrownXO began shipping in early December and will tie a few weeks to reach shelves nationwide. Merry Christmas, Harry.",2013-12-25,2013-12-22
@ryanjerico @tshu20 we’re not? News to us.,2013-12-25,2013-12-22
A Royal top shelf. RT @rlilly1018: Welcome #xo new member @CrownRoyal ...Merry Christmas#3fingers,2013-12-25,2013-12-22
@thisissteveng @WillyumJax Tweet Tweet. Happy Holidays Steve.,2013-12-25,2013-12-22
We've done the gift wrapping for you,2013-12-25,2013-12-22
"From hard work in the studio or originality on stage, congrats to all this years #VMA winners. #ReignOn",2013-08-26,2013-08-25
The night ends when you say it does #TheCrownLife,2013-08-26,2013-08-25
Next week marks the start of #Football season! Prepare to celebrate with our new football themed cocktails #Cheers,2013-08-26,2013-08-25
RT @1AllieAmazing: About to have a @CrownRoyal cocktail. I can feel it the air! #fall #libraseason #coming,2013-08-26,2013-08-25
Royalty should always be in control - please #DrinkResponsibly,2013-08-26,2013-08-25
RT @LamontUBigDummy: my life is a video game. @CrownRoyal is my cheat code. #StarPower,2013-08-26,2013-08-25
@CyZibrikMPA the nice thing about Crown Royal is it's ALWAYS there for you,2013-08-26,2013-08-25
It's never too late to take action and make things happen. #ReignOn,2013-08-27,2013-08-25
@RedDoorPub303 You can find them all right here!,2013-08-27,2013-08-25
@TweetinChris We're too smooth to need chasers...,2013-08-27,2013-08-25
The #UsOpen has started. Time to serve up a Champion shot and watch the action #love,2013-08-27,2013-08-25
"@rilaws To clarify, we wore it first almost 75 years ago... #WhoWoreItBest",2013-08-27,2013-08-25
@Austin_pope97 @JoshuaWelborn12 Make room. We're coming too!,2013-08-28,2013-08-25
@threesheetsATL excuse us while we wipe a tear from our eye,2013-08-28,2013-08-25
RT @philthemayor1: Thanks to @CrownRoyal @PrinceConley &amp; team great Dinner at #CATCH now Afterparty at @GreenhouseNYC #reignon,2013-08-28,2013-08-25
&lt;---------- Likes @Mami_LongLegz,2013-08-28,2013-08-25
"@KreestaG that second plate is for us, right?",2013-08-28,2013-08-25
RT @threesheetsATL: Now that's a beautiful sight... #scotchclub @CrownRoyal,2013-08-28,2013-08-25
Room service? Try bottle service. #TheCrownLife,2013-08-28,2013-08-25
@michaeldhurley woah! Guess we were just too excited. #WhiskyWednesday still sounds good to us. What are you craving?,2013-08-28,2013-08-25
"""This Whisky is just too smooth for my taste."" - Said Nobody Ever",2013-08-28,2013-08-25
@RandyHouser happy to bring the royal treatment to royal fans,2013-08-28,2013-08-25
Live to the fullest - raise up your Crown and celebrate the fact that it's almost Friday #cheers,2013-08-29,2013-08-25
#ThirstyThursday is just another way of getting a jump start on the weekend. Well done.,2013-08-29,2013-08-25
@NOLA_TAXI that's all we can see as well!,2013-08-30,2013-08-25
RT @tcrazy11: @CrownRoyal XR lurking... mercy! been waiting to drink this for awhile.,2013-08-30,2013-08-25
@MattyV54 horrible news... It's a holiday weekend!,2013-08-30,2013-08-25
"Enjoy a nice, long #LaborDay weekend! #Cheers",2013-08-30,2013-08-25
@DanaHollyWood check out,2013-08-30,2013-08-25
RT @LilTy4Real: @CrownRoyal I love yall bro,2013-08-30,2013-08-25
@MaryKateAdams10 sounds like you were raises by a King. #congrats,2013-08-30,2013-08-25
Last night was awesome. How will you make tonight even better? #TheCrownLife,2013-08-31,2013-08-25
@MOCHILLA_CLE sounds like you currently have the worlds happiest freezer,2013-08-31,2013-08-25
RT @Sabear_: It's time @CrownRoyal,2013-08-31,2013-08-25
"@Cdeaqua once you do, you'll never look at a cookie the same way",2013-08-31,2013-08-25
RT @Paramedic_Mike: @CPantazis Mmmmm. Love Crown Royal!,2013-08-31,2013-08-25
@PixburghKneeler looks delish. Remember to please eat the most important meal of the day responsibly. #RoyalDecree,2013-08-31,2013-08-25
@LamontUBigDummy maybe we should hide golden tickets in our Crown Royal bags?,2013-08-31,2013-08-25
Time to #PYCO and make this night one to remember #Cheers,2013-08-31,2013-08-25
The only way to make a holiday weekend better is with a Crown Royal served cold and often. Who's celebrating #LaborDay with a Crown?,2013-09-01,2013-09-01
@Scdavis24 how about we just take it slow and responsibly from here on out?,2013-09-01,2013-09-01
"Only 5 days until #Football season begins! We're so pumped, we even made special cocktails...",2013-09-01,2013-09-01
RT @Cdeaqua: @CrownRoyal,2013-09-01,2013-09-01
RT @NancyEStrong: Every1 plz go DL Heroes by @JustinColeMoore at,2013-09-02,2013-09-01
RT @Danomite_News: Nothing goes better than some @CrownRoyal to help enjoy the #LongWeekend #Cheers,2013-09-02,2013-09-01
RT @SirAndrewRivera: Having some @CrownRoyal for Labor Day weekend,2013-09-02,2013-09-01
RT @jimmywallace23: @CrownRoyal 82 bags collected.  Soon to be a blanket.,2013-09-02,2013-09-01
RT @OnAWHITEcloud_: Crown Royal. Real liquor.,2013-09-02,2013-09-01
Labor Day should be filled with anything but labor. #Cheers,2013-09-02,2013-09-01
Need to bring something to that #LaborDay BBQ? Crown comes gift wrapped and always fits perfect. #Cheers,2013-09-02,2013-09-01
"RT @hawkblogger: .@crownroyal has asked me to represent the Seahawks in a fantasy football league. Help me name the team, and you may just …",2013-09-03,2013-09-01
"You didn't just inherit your throne, you earned it. Rule proudly and #ReignOn",2013-09-03,2013-09-01
@ChipAhlswede you heard correctly! Check out @OfficialDrJ6 in the spot here,2013-09-04,2013-09-01
RT @MGMGrand: Enter the #CrowntheChampions sweepstakes 4 prizes from #NASCAR @MGMGrand #WranglerNFR @CrownRoyal @GistSilver here,2013-09-04,2013-09-01
The weekend is a frame of mind. Not a rule. Make it the weekend this #WhiskyWednesday,2013-09-04,2013-09-01
RT @hwilson2009: Where theres a will.....Theres a way..... #shots?,2013-09-05,2013-09-01
Live life on the edge but drink from the top shelf. #TheCrownLife,2013-09-05,2013-09-01
Originality is priceless. Be you. #ReignOn,2013-09-05,2013-09-01
From sketching designs to sketching autographs. #ReignOn,2013-09-06,2013-09-01
RT @ToffKX947: Congrats to Leslie Gratton of Georgetown! Winner of @KX947 @JustinColeMoore New York Concert experience. Sponsored by @Crown…,2013-09-06,2013-09-01
"RT @BrianCarriveau: My team in @CrownRoyal 16-team (!) fantasy league: QB Brady, RB Morris, RB Thomas, WR Colston, WR Wallace, TE Rudolph, …",2013-09-06,2013-09-01
Reminder that #Halftime is refill time. #Cheers,2013-09-06,2013-09-01
@Elias_Trejo making travel more enjoyable since 1939,2013-09-06,2013-09-01
@HollowPoint40 You'd have a really Royal Royal!,2013-09-06,2013-09-01
You made it to Friday. Now show us you mean it. #TheCrownLife,2013-09-06,2013-09-01
RT @vegasdreaming45: @CrownRoyal I'm going to have a Crown and coke to the first game of the NFL season Ravens and the Broncos Cheer's!,2013-09-06,2013-09-01
@MrMow @NickEngvall sounds like you both need a ticket to #CrownTown,2013-09-06,2013-09-01
@JEllis60 @johnrich sounds like a great idea. What time is show time?,2013-09-07,2013-09-01
RT @Sabear_: there are no bye weeks at my house @CrownRoyal @47Brand,2013-09-07,2013-09-01
@Caddy_Sts it's called #FeelingRoyal,2013-09-07,2013-09-01
RT @hwilson2009: @JackieBernardi my drink of choice..... @CrownRoyal straight up - #martinichat,2013-09-07,2013-09-01
@IAMAARONMILLER when's the Royal wedding?,2013-09-07,2013-09-01
RT @AB3418: One more good reason to drink @crownroyal Dr J is advertising for them # smooth,2013-09-07,2013-09-01
RT @jenkles06: @CrownRoyal makes for the best Manhattan on earth!,2013-09-07,2013-09-01
To those at #NYFW who set next seasons trends. #ReignOn,2013-09-07,2013-09-01
RT @DevinEsquibel: @CrownRoyal gonna get this party started.,2013-09-07,2013-09-01
RT @cruz_vargas89: Off work time to be #crowned @CrownRoyal @redbull @CocaCola #satisfied #longdaysrelaxation,2013-09-08,2013-09-08
You don't have to be at #NYFW to set the trends. Live boldly and set the standard #ReignOn,2013-09-08,2013-09-08
@kimballhal not so sure about that. Watching with us is pretty awesome #Cheers,2013-09-08,2013-09-08
A #football party with no Crown is like a game with no cheerleaders. Plan ahead.,2013-09-09,2013-09-08
Monday and back to the grind. And by grind we mean martini shaker and a Crown Sidecar,2013-09-09,2013-09-08
"It's game day. Whatever your lineup looks like, make sure you've got a Crown",2013-09-09,2013-09-08
First week of #FantasyFootball scores - how we doing?,2013-09-10,2013-09-08
Huge congrats to @FLAGALine receiving 4 #CMA nominations. Raise a glass to them and all other @BigMachine artists nominated #ReignOn,2013-09-12,2013-09-08
It's Friday night. Who's got a first class ticket to #CrownTown?,2013-09-13,2013-09-08
RT @WFNYScott: Best care package ever? Best care package ever. One love to @CrownRoyal #ReignOn —,2013-09-13,2013-09-08
RT @CaboMace: @CrownRoyal . Ya dig? #whiskey,2013-09-13,2013-09-08
RT @SportsAce214: @CrownRoyal and coke. #TGIF,2013-09-14,2013-09-08
RT @kunalb4: FINALLY IT'S SATURDAY!!!!!  get ready to PARTY!!!!  @labne02 with our homie Crown Royal @CrownRoyal,2013-09-14,2013-09-08
RT @ALMuehler: What kind of bar only serves beer?! Where's @CrownRoyal?! Surely we must be at the end of times! #SandDuneSaloon #McLeod,2013-09-14,2013-09-08
RT @BoistereousB: @CrownRoyal with Maple? it's going down! #turnup lol,2013-09-15,2013-09-15
Raise a glass today in defining tomorrows legacy. #ReignOn,2013-09-15,2013-09-15
RT @AnwaaKong: 30 Shots of Crown Royal Black + Ciroc Amaretto + Ginger Ale + Grenadine,2013-09-17,2013-09-15
It may be an oldie but it's always a goodie. Have you had the Crown Old Fashioned recently? #Cheers,2013-09-17,2013-09-15
#FantasyFootball tip - Smack talking only means your team can't speak for itself,2013-09-17,2013-09-15
"RT @SupportAFF: FREE download: @JustinColeMoore's song ""Heroes"" until #Veterans Day &amp; @CrownRoyal will donate $1 to the AFF 4 each -",2013-09-18,2013-09-15
If it's Crown then it's always half full. #RoyalOutlook,2013-09-18,2013-09-15
@lorismith73 @MeredithCD Well know you've just given us #MapleEnvy...,2013-09-18,2013-09-15
"In honor of World Water Monitoring Day, we are drinking Crown Royal neat tonight. Thank you for your support for this #RoyalDecree",2013-09-18,2013-09-15
RT @adamspeaks: You like to win stuff! That's why this season @BearsHuddle's participating in the @CrownRoyal #ReignOn fantasy league,2013-09-18,2013-09-15
On the hunt for your best original cocktail recipes. Reply to @CrownRoyal with we'll let you know who's got serious mixing skills #cheers,2013-09-18,2013-09-15
RT @AnwaaKong: Got some dope ideas for events... This fall/winter gonna be dope... @EliteDCMag  x @CrownRoyal,2013-09-18,2013-09-15
RT @SOTTexans: SOTT Week 2 Crown Royal Fantasy Football Update,2013-09-19,2013-09-15
RT @IAMAARONMILLER: The best alcohol ever made... @CrownRoyal  I salute you!!!!,2013-09-19,2013-09-15
RT @SweetLu22: A little @CrownRoyal after a long day sure makes things better. #whiskeywednesday,2013-09-19,2013-09-15
@LilTy4Real Work hard and keep your head up. #ReignOn,2013-09-20,2013-09-15
The difference between you and the other guy? You know what it takes. #ReignOn,2013-09-20,2013-09-15
Fill in the blank. No sleep till_____. #TheCrownLife,2013-09-20,2013-09-15
RT @Loko4Jose: Bills paid nd just picked up my @CrownRoyal #HappyFriday,2013-09-20,2013-09-15
It's never a failure if you get back up. #ReignOn,2013-09-21,2013-09-15
RT @coreylemmons84: At the beach drinking @CrownRoyal and loving life!,2013-09-21,2013-09-15
"Your voice may hurt today, but last night you were a #karaoke legend. #TheCrownLife",2013-09-21,2013-09-15
@chiggerwayne well put #Cheers,2013-09-21,2013-09-15
@WinterberryDr brilliant hashtag. Now it's time to keep calm and out your Crown on #PYCO,2013-09-21,2013-09-15
"RT @Douchygreen: Win the #Patriots jersey of ur choice from @PatriotsLife and @CrownRoyal, just guess how many points Bucs will score: http…",2013-09-21,2013-09-15
"RT @hawkblogger: Time for Pandora, my keyboard and a glass of @CrownRoyal Maple. #ReignOn",2013-09-21,2013-09-15
Apparently today is the last day of #summer. Whoever made that rule was largely mistaken. Let us know if you agree,2013-09-22,2013-09-22
Leave the helmets for the athletes. You're watching #football with a Crown.,2013-09-22,2013-09-22
Looking to strike it rich? Mix up the Crown Royal Gold Rush and savor the #goodlife,2013-09-23,2013-09-22
Today's tip for success: Determination. #ReignOn,2013-09-23,2013-09-22
Whoever said you can't buy perfection wasn't looking at the top shelf. #TheCrownLife,2013-09-24,2013-09-22
RT @HowlerMonkey757: just found a bottle of @CrownRoyal at the house. #MNF,2013-09-24,2013-09-22
RT @KJacksonONLINE: Listening to this @Drake album with @CrownRoyal #NothingWasTheSame #canadianwhiskey,2013-09-25,2013-09-22
Success called. It sounded a lot like you. #ReignOn,2013-09-25,2013-09-22
"Focus on the goal, but savor the journey. #ReignOn",2013-09-25,2013-09-22
Mainstream isn't your stream. #TheCrownLife,2013-09-25,2013-09-22
"RT @CowboysTalkLine: DeMarco Murray Is The 'Crown Royal ""Reign On"" Player Of The Week' For Week 3 #cowboysnation",2013-09-26,2013-09-22
@Saybo_iJaywalk See you then. #TheCrownLife,2013-09-26,2013-09-22
@The_Wroth This sounds like dessert in a glass! Thanks for sharing. #Cheers,2013-09-26,2013-09-22
#CrownTrivia for you... How many premium whiskies are blended to go into each bottle?,2013-09-26,2013-09-22
@ChiefEmEyeAlien The weekend is only a frame of mind. Make it the weekend whenever you want. #RoyalOutlook,2013-09-26,2013-09-22
@ThomRog1621 Sounds like you've got some Royal baked goods. How'd they turn out? #nom,2013-09-26,2013-09-22
@ThomRog1621 Awesome! Have you tried baking with the Crown Royal Maple? Might add a nice touch. Thanks for sharing!,2013-09-26,2013-09-22
"RT @jejohnson2: @BryanBenway Crown Royal Black, while watching the Houston Texans. 3 games in, Im already due for a new bottle.",2013-09-26,2013-09-22
RT @rae_leigh13: @KishanPatel92 @CrownRoyal I'm gonna oh ahead and say yes.. The answer for that question should never be a no!,2013-09-27,2013-09-22
It's Friday. Live like it. #TheCrownLife,2013-09-27,2013-09-22
Don't imagine your own success. Claim it. #ReignOn,2013-09-28,2013-09-22
Be your own endorsement. #ReignOn,2013-09-28,2013-09-22
@Jon_Jon_BITCH we wouldn't dream of it,2013-09-29,2013-09-29
@MurrellTyler how else would you listen to music? #RoyalDecree,2013-09-29,2013-09-29
If it's not 5 o'clock where you are then you're not at #CrownTown,2013-09-29,2013-09-29
@RudyWill #cheers all season long,2013-09-29,2013-09-29
RT @phanarchist: @CrownRoyal #ReignOn #TheCrownLife,2013-09-29,2013-09-29
Being bold is not just a part of you. It is you. #ReignOn,2013-09-30,2013-09-29
"RT @I_Riddick: Gym shorts, @CrownRoyal, a movie, and good friends. #Vacation #DrinkResponsibly cc: @PennyS66 #LeahKirby",2013-09-30,2013-09-29
"RT @covetseekkeep: Sippin on crown and coke, loving life! #ReignOn @CrownRoyal",2013-09-30,2013-09-29
RT @ChrisFodor: I don't always buy top shelf but when I do I prefer @CrownRoyal,2013-09-30,2013-09-29
RT @RavensGirl1989: Always a great night when you're  having @CrownRoyal shots!! Nothing but the best!!,2013-09-30,2013-09-29
RT @Maybek8e: Had some 1970 @CrownRoyal tonight. Wow. That's all I got. #smooth,2013-09-30,2013-09-29
"RT @WFNYScott: Our @CrownRoyal ""Reign On"" Spotlight Player of the Week is none other than rookie Barkevious Mingo —",2013-09-30,2013-09-29
RT @beccasherer: @CrownRoyal and cowboys! #TheCrownLife,2013-09-30,2013-09-29
RT @jcortiz22: The 11pm @CrownRoyal on the rocks is crucial. #reignon,2013-10-01,2013-09-29
@Paullayy it's a #MapleMonday,2013-10-01,2013-09-29
RT @NikkosTweets: Me and @CrownRoyal  #TweeABondThatCantBeBroken,2013-10-02,2013-09-29
"The word whisky translates into ""water of life"" in Gaelic. As if you needed any other reason... #WhiskyWednesday",2013-10-02,2013-09-29
RT @cognac62: @CrownRoyal #tomorrowisanewday,2013-10-02,2013-09-29
RT @JenaBoBena84: @CrownRoyal the perfect way to end our 1yr anniversary weekend. #limited #onlyincanada @osanchezsports,2013-10-02,2013-09-29
RT @SlowMoneyFarm: @CrownRoyal Success is for those whose desire is greater than their fear.,2013-10-02,2013-09-29
@JenaBoBena84 congrats on your anniversary!,2013-10-02,2013-09-29
Stepping off the court only means you're in a different game. Never stop playing the game. #ReignOn,2013-10-02,2013-09-29
RT @PixburghKneeler: @CrownRoyal happiness is the view from the top #tipit #reignon,2013-10-02,2013-09-29
Live your life with a purpose. Tell us your life motto as a hashtag and we'll RT our favorites. #ReignOn,2013-10-02,2013-09-29
RT @ckbadlands: @CrownRoyal #swingforthefence,2013-10-02,2013-09-29
That feeling you get when you take a sip of Crown? We cal it #RoyalPride,2013-10-03,2013-09-29
RT @Mike_W_Simpson: @CrownRoyal enjoying a Crown Royal Maple Manhattan....tremendous #WhiskyWednesday,2013-10-03,2013-09-29
@nsewxc we've missed you too. Welcome back to the #RoyalFamily,2013-10-03,2013-09-29
RT @benitawheeler: @CrownRoyal drink like a queen.....cheers,2013-10-04,2013-09-29
#CrownTrivia for you - in what year was Crown Royal first made?,2013-10-04,2013-09-29
RT @ADubs04: @CrownRoyal @mnwild it's time to reign on Wild! #WILDKINGS,2013-10-04,2013-09-29
RT @WhatTheBuc: My people @CrownRoyal hooked us UP for the next tailgate! Remember Crown is Football! #reignon,2013-10-05,2013-09-29
"If you think you've made it in life, you've only stopped halfway. Pursue your full potential. #ReignOn",2013-10-05,2013-09-29
RT @ADubs04: @CrownRoyal Yet again another night full of reigning #crownroyal,2013-10-05,2013-09-29
RT @Blairsker: ICYMI RT @SOTTexans: SOTT Week 4 Crown Royal Fantasy Football Update with @Blairsker @CrownRoyal,2013-10-05,2013-09-29
RT @BaileyImadrunk: @CrownRoyal that's the good stuff;D,2013-10-05,2013-09-29
@RandyMacAttack not gonna lie. That one hurt a bit...,2013-10-05,2013-09-29
RT @KarlNGill: For every king a crown. @CrownRoyal,2013-10-05,2013-09-29
The best thing about bottle service with Crown is the full bottle. #TheCrownLife,2013-10-05,2013-09-29
RT @Lessiss: Close to completing the @CrownRoyal collection. #Cask16 still the favorite,2013-10-05,2013-09-29
@prerip53075 #Cheers to race day,2013-10-06,2013-10-06
Challenges are just opportunities with bigger payoff. Rise above and #ReignOn,2013-10-06,2013-10-06
RT @mosesbrownson: @CrownRoyal im 4sure have a drink 2nite...,2013-10-06,2013-10-06
RT @117Matt: It's gonna be a long week waiting for the next @Browns game. In the mean time I'll settle for @nflredzone and @CrownRoyal! #su…,2013-10-06,2013-10-06
"Tonight, we remind the world why we are kings and queens. #RoyalDecree",2013-10-06,2013-10-06
RT @King_chubbs: @CrownRoyal #ReignOn baybeh!,2013-10-06,2013-10-06
RT @LilTy4Real: Lets gooooooo Broncossssss....I need @CrownRoyal on the house #ReignOnnnnnnn,2013-10-06,2013-10-06
RT @AdamDomico: I'm a lion drinking @CrownRoyal,2013-10-06,2013-10-06
RT @HBizzle252: I Pull That @CrownRoyal Up Outta That Purple Bag!!!!! @therealRITTZ,2013-10-06,2013-10-06
RT @KillersLoveKiwi: @CrownRoyal  #TagSomeoneYouNeverWantToLose,2013-10-07,2013-10-06
Rumor has it #CrownTown is going off tonight. You in? #TheCrownLife,2013-10-07,2013-10-06
Launch the Mix with Maple Pandora station and see just how good this Monday can be,2013-10-07,2013-10-06
"For you, the velvet rope just means you're in the right place. #ReignOn",2013-10-07,2013-10-06
@jiminthebox7 sounds amazing! Have you tried hit cider with the Crown Royal Maple? Give it a shot sometime and tell us what you think!,2013-10-08,2013-10-06
#FantasyFootball check in - what's the verdict after last nights game?,2013-10-08,2013-10-06
RT @Mastermind1325: @CrownRoyal You have been the high point of my year. Each year I drink a shot at New Years.,2013-10-08,2013-10-06
RT @AnwaaKong: Toast to you and the dreams you're chasing... #thecrownlife #reignon,2013-10-08,2013-10-06
RT @TheRealBL: Happy Birthday To My Big Cousin @bignelse Love You Like A Brother Cuz! ? ?#FamilyFirst #ReignOn,2013-10-08,2013-10-06
RT @brettsinger: Arrived in Indy for #CrownHeroes weekend. Still have my bag from Vegas.,2013-07-26,2013-07-21
RT @straitpinkie: Pumped to see the #IndyCrew this weekend for the Sam Deeds @CrownRoyal #Brickyard400. #CrownHeroes #CTC @marinegunney @IM…,2013-07-26,2013-07-21
RT @DadatworkNJ: Just got to #Indy for @CrownRoyal @IMS  #Brickyard400 race weekend. Gonna be a great weekend. #CrownHeroes,2013-07-26,2013-07-21
RT @SupportAFF: Go 2,2013-07-26,2013-07-21
Give it your all until you've got nothing left #AllorNothing #ReignOn,2013-07-26,2013-07-21
RT @ben_tanner: Hmmm...Friday night calls for @CrownRoyal,2013-07-26,2013-07-21
RT @ballerstatus: Riding in the #PaceCar at the #Brickyard400 #CrownHeroes @CrownRoyal |,2013-07-27,2013-07-21
"#CrownHeroes winner, Sam Deeds will get his name in lights at the #Brickyard400 tomorrow! Check out his story here",2013-07-27,2013-07-21
"RT @HotWheelsCanada: The @CrownRoyal #Brickyard400 will be live tomorrow at @IMS beginning at 1:00pm ET. Sit back, relax &amp; let the races be…",2013-07-27,2013-07-21
RT @Gunaxin: A nice Pre-dinner tasting of Crown Royal #crownheroes @ Mo's... A Place for Steaks,2013-07-27,2013-07-21
RT @ballerstatus: Hello #Indianapolis #Brickyard400 @CrownRoyal,2013-07-27,2013-07-21
Gettin ready for the @JustinColeMoore at the #Brickyard400 Pagoda plaza. See you all there?,2013-07-27,2013-07-21
RT @straitpinkie: About to grind it out at @IMS with the @CrownRoyal #CaptureTheCrown crew. Get up! #CrownHeroes,2013-07-27,2013-07-21
RT @jason_dickess: @IMS @CrownRoyal #CrownHeroes,2013-07-27,2013-07-21
That pace car has your name all over it @marinegunney  #CrownHeroes,2013-07-27,2013-07-21
RT @DadatworkNJ: Having fun doing a @CrownRoyal tasting.,2013-07-27,2013-07-21
"RT @brettsinger: Factoid of the moment: Crown Royal was created in honor of King George, per the Master of Whisky. #CrownHeroes",2013-07-27,2013-07-21
RT @DadatworkNJ: @IMS @CrownRoyal,2013-07-27,2013-07-21
We're coming to you live from the #Brickyard400 all weekend! Stay tuned for updates on #CrownHeroes events,2013-07-27,2013-07-21
Don't forget to stop by our booth at the #Brickyard400. We'll be stuffing bags with gifts for the troops!,2013-07-27,2013-07-21
RT @DadatworkNJ: Hot Pass. @CrownRoyal #CrownHeroes #Brickyard400,2013-07-27,2013-07-21
RT @ballerstatus: #Whiskey Tasting @CrownRoyal #CrownHeroes |,2013-07-27,2013-07-21
RT @FastLaneMag: @CrownRoyal reserve at #MOs in #Indy #CrownHeros,2013-07-27,2013-07-21
RT @DadatworkNJ: Nice to meet Sam Deeds @marinegunney in person for @CrownRoyal #NASCAR #Brickyard400 #CrownHeroes,2013-07-27,2013-07-21
