tweet,date,weekStarting
Three #EasyDrinks that are way easier than avoiding that weird guy who keeps standing under the #mistletoe. #Holidays,2014-12-23,2014-12-21
Until now the only way to enjoy the limelight was to become famous. Now all you have to do is make this tasty #drink,2014-12-26,2014-12-21
Cab services will happily give out their number. Please drink responsibly.,2014-12-27,2014-12-21
Someone famous once said that one day we would all enjoy the Limelight for 15 minutes. That day is today. #EasyDrinks,2014-12-27,2014-12-21
"#Playoff victory tastes even sweeter with #Smirnoff Ice Sangria. And if you lose, well at least you’ll have #sangria.",2015-01-03,2014-12-28
"#Resolutions are easy to keep when you don’t have to give up easy, #delicious and slightly-less-sinful #cocktails.",2015-01-06,2015-01-04
Which one of these #cocktails will snag the award for best tasting? Mix up one of each and find out. #redcarpet,2015-01-10,2015-01-04
"Party like you’re on the red carpet with an easy, elegant #Smirnoff #Martini. If you have a #redcarpet, just party.",2015-01-10,2015-01-04
"Winter break's over and now it's just #winter. So mix up a #tasty Caramel Spiked Cider and search ""beach vacations.""",2015-01-15,2015-01-11
Earn a couple of points by converting a #Smirnoff Ice into a tasty #Preparada. Victory dances are optional. #Playoff,2015-01-18,2015-01-18
"#GameDayDrinks? Ain't no thing but a delicious, boneless, buffalo wing you can drink through a straw made of celery.",2015-01-18,2015-01-18
Woop woop! Everybody in two cold northern cities now have an excuse to fly to #Phoenix for the weekend!,2015-01-19,2015-01-18
Good luck #Indianapolis. Good luck #NewEngland. (Legal disclaimer 50% of this luck will not materialize).,2015-01-19,2015-01-18
Start prepping for next week's #Gameday today with a Pre-Pre-Gameday #Shandy and a base coat of eye black. #Football,2015-01-24,2015-01-18
Forget gloves. Fight #winterstorm #Iola with a #delicious #Smirnoff Frosty Coffee in hand. #EasyDrinks,2015-01-24,2015-01-18
The Vanilla Vodka Snowda. Perfect for the #Blizzardof2015 #Snowmaggedon #Snowpocalypse and #SnowPuns in general.,2015-01-27,2015-01-25
We like our drinks the way we like our TV. With a twist. Enjoy a Strawberry #Scandal in a goblet with #popcorn. #TGIT,2015-01-30,2015-01-25
The #SmirnoffICE #BigGame #Sangria. Perfect for #LadiesWithGame ready to bring their #hashtag game this #weekend.,2015-01-30,2015-01-25
"If you’re going out for the #BigGame please drink responsibly. If you are playing please throw, hand off, kick and coach responsibly.",2015-02-01,2015-02-01
Going Blue &amp; Red this weekend? Retweet this to show your true #BigGame colors. #Football,2015-02-01,2015-02-01
Going Blue &amp; Green this weekend? Retweet this to show your true #BigGame colors. #Football,2015-02-01,2015-02-01
"We can’t legally tell you to celebrate your #BigGame win with a #cocktail shower, but Blue &amp; Red look good on you.",2015-02-02,2015-02-01
"Just in case you end up reliving this #GroundhogDay, be sure to mix up a #delicious Dejavodka the first time around.",2015-02-02,2015-02-01
"You don’t need a samurai sword or crossbow to mix up these #EasyDrinks, but you might in case of #Zombies. #TWD",2015-02-08,2015-02-08
Celebrate music’s biggest night with a #fancy and #delicious I-C-C-Y Strawberry Smash. #whodat,2015-02-08,2015-02-08
Raise a glass to all the happy couples and #MarriageEquality. #ALMarriage #ExclusivelyForEverybody,2015-02-09,2015-02-08
"Dominate #ValentinesDay with Sixty Hues of #Caramel, the easy way to fulfill even the most unconventional tastes.",2015-02-13,2015-02-08
"Celebrate #GalentinesDay with your best gal pals, handmade gifts, handmade drinks, and maybe handmade handshakes ???",2015-02-13,2015-02-08
The #FatTuesday Upside-down Cake Fizz. Less expensive than a ticket to #NOLA. Pairs great with colored beads.,2015-02-17,2015-02-15
"Not everyone can pull off sunglasses and a bob this week, but everyone can make this one-of-a-kind cocktail #Fashion",2015-02-18,2015-02-15
A week in five inch #heels calls for a drink. End the week in #style with a Haute Coffee. #fashionhurts,2015-02-19,2015-02-15
#Awards speeches cut short are a win for the orchestra. Toasting that awkwardness is a win for everyone. #EasyDrinks,2015-02-20,2015-02-15
Smirnoff Kissed Caramel makes a delicious drink whether you see #blackandblue or #whiteandgold. #TheDress,2015-02-27,2015-02-22
Here's a perfect drink for both friends and enemies that you’re pretending are friends. #Bingewatching #Season3,2015-02-28,2015-02-22
It's easier to make whiskey pancake shots than to fit a stack of tiny pancakes into a shot glass #NationalPancakeDay,2015-03-03,2015-03-01
#SpringForward with #DaylightSavings and kick back with one of these three #EasyDrinks.,2015-03-07,2015-03-01
#Basketball #brackets should be as easy as the delicious Peachy Prediction. How do you choose yours? #Bracketology,2015-03-12,2015-03-08
Will you be making an #IrishGoodbye this #StPatricksDay?,2015-03-13,2015-03-08
"The #Friday the Thirtini is best enjoyed with a black cat under a ladder, holding an open umbrella. #Fridaythe13th",2015-03-13,2015-03-08
#UltimatePiDay only happens once in a lifetime. Celebrate 31415 with a delicious Ultimate Apple Pi. #PiDay #314Day,2015-03-14,2015-03-08
Invite your best friends over for a Bloody Caesar today. Just watch your back. #Beware #IdesOfMarch #EtTuBrute,2015-03-15,2015-03-15
"It’s time to fill out your #bracket, mix up a delicious drink and take your face paint game to the next level.",2015-03-18,2015-03-15
"#Spring is finally here, which means #sun, fun and celebrating shoveled sidewalks with Peachy Passion Mojitos.",2015-03-20,2015-03-15
"This #basketball #tourney is all about favorites and favorite’s favorite drink, the Top Pick Preparada. #bracket",2015-03-26,2015-03-22
NEWSFLASH – your weekend is about to become legendary. #NBD,2013-12-20,2013-12-15
How will you toast the longest night of the year? #wintersolstice,2013-12-22,2013-12-22
Brunch: the 2nd best part of the weekend. #SundayFunday,2013-12-23,2013-12-22
Here's to explaining the internet to your grandparents!,2013-12-23,2013-12-22
RT if you're ready to head #homefortheholidays!,2013-12-23,2013-12-22
A toast to a holiday of warm drinks &amp; warm memories with your family.,2013-12-25,2013-12-22
Now that the hectic gift giving is over - it's time to focus on #NewYears! What festive #Smirnoff drink will you be toasting w/ at midnight?,2013-12-26,2013-12-22
Watch how to mix &amp; make for a berry eventful night on the town.,2013-12-27,2013-12-22
Plan your night out. Designate a driver. #DrinkResponsibly,2013-12-28,2013-12-22
2013 award-worthy moments? You be the judge.,2013-12-28,2013-12-22
Wear your dazzling outfit from LAST New Years' out tonight. #becausewhynot #onemoretime,2013-12-29,2013-12-29
2-step resolutions: (1) Set your goals for #2014. (2) Save the #Smirnoff to celebrate. #HappyNewYear,2014-01-01,2013-12-29
Countdown your best moments of 2013 with your BFFLs in.. 3..2..1.,2014-01-01,2013-12-29
Gotta work hard for that 6-pack ladies…#amirite?!,2014-01-02,2013-12-29
Snowy weather calls for staying inside with a hot drink – we’re thinking #Smirnoff #WildHoney and tea. Who’s with us?,2014-01-02,2013-12-29
@LisaTakesMiami Great choice - Happy New Year!,2014-01-02,2013-12-29
@LisaTakesMiami That's awesome! We're glad you love it as much as we do!,2014-01-03,2013-12-29
You have the whole year ahead of you – make sure you get to make the most of it. #DrinkResponsibly,2014-01-03,2013-12-29
Winter weather is sooo much better with a tall glass of whipped cream! Happy #WhippedCreamDay!,2014-01-05,2014-01-05
It's #CuddleUpDay! Shake up a cocktail. Share. Cuddle. Repeat.,2014-01-06,2014-01-05
"Tonight, it's your choice people! Which is your favorite flavor of #Smirnoff?",2014-01-09,2014-01-05
"Playful, yet understated elegance steals the show. #fashion #OOTD",2014-01-09,2014-01-05
.@MattMcGorry Honored to have you on the list. Might we suggest a screwdriver?,2014-01-11,2014-01-05
Retweet if the one thing you love about football is #tailgating with your friends &amp; #SmirnoffIce.,2014-01-11,2014-01-05
Reaching for gold tonight! Best of luck to all the nominees!,2014-01-13,2014-01-12
Hmm.. Tough call. #WhoWoreItBest?,2014-01-13,2014-01-12
Happy National Dress Up Your Pet Day! Make way for the Dapper Pet Parade:,2014-01-14,2014-01-12
"#TBT to that time I brought #Smirnoff to the party and everyone loved me.. oh wait, that happens every weekend.",2014-01-17,2014-01-12
"New year, new flavor! Retweet if you're ready to treat yourself to our newest Sorbet Light flavor!",2014-01-18,2014-01-12
Who's ready for the weekend? Get the party started &amp; add a splash of #Smirnoff!,2014-01-18,2014-01-12
A new year is for trying new things…like our new #SorbetLight flavor!,2014-01-19,2014-01-19
Grab your fave #Smirnoff flavor &amp; rock out to your best playlist! #DJDay #MusicMonday,2014-01-20,2014-01-19
Ready for some sunshine? See how to shake up a sunrise you don't have to stay all night to see.,2014-01-23,2014-01-19
Worked hard all week to get to this very moment..so grab a drink and cheers to the weekend! #TGIF,2014-01-24,2014-01-19
What's #SundayFunday without some friends &amp; #Smirnoff? Just Sunday.,2014-01-26,2014-01-26
"Life's like a chocolate martini... Wait. Well, we'll toast to that! #nationalchocolatecakeday",2014-01-27,2014-01-26
@vintagesplendor That martini goes so well with your outfit. Hope you had fun!,2014-01-28,2014-01-26
RT @blondemomblog: Good stuff! Pina-Coco Spritzer,2014-01-28,2014-01-26
@Anne_with_an_e So sorry! You can contact customer service at 1.866.548.1544 or smirnoff@consumer-care.net &amp; they can assist you further.,2014-01-28,2014-01-26
RT @TheFabReport: Tailgating with #theSmirnofficelife,2014-01-29,2014-01-26
Ready for a new night? Start with a blank slate!,2014-01-29,2014-01-26
RT @MenWhoDine: The @smirnoff Ladies with Game Tailgate Party #thesmirnofficelife Great cocktails by @toddrichman #SuperBowl #NYC #NJ,2014-01-29,2014-01-26
RT to spice up the #game this Sunday w/ the ultimate #hotwings to pair with your #Smirnoff &amp; #SmirnoffIce!,2014-01-29,2014-01-26
RT @dcfab: I love that Smirnoff Ice thought of the ladies during this ball game. #TheSmirnoffIceLife @ The Diageo…,2014-01-29,2014-01-26
RT @janesports: Mini football strawberries at the Smirnoff Ice Party #TheSmirnoffIceLife @sarahspain @katefagan3 @katetscott,2014-01-30,2014-01-26
Have a night you want to remember. Drink Responsibly.,2014-01-30,2014-01-26
Retweet if you're counting down 'til the weekend! #TGIF,2014-01-31,2014-01-26
RT @TheFabReport: That time we pretended to tailgate with @SmirnoffUS! Here's what went down,2014-01-31,2014-01-26
In the mood for a lovely #latte? Watch how to stir up a Latte Martini.,2014-01-31,2014-01-26
RT @ManhattanTwist: Smirnoff Ice Ladies with Game Tailgate |,2014-02-01,2014-01-26
Kickoff your Sunday with this touchdown recipe!,2014-02-02,2014-02-02
Retweet if you go all out for a night in! #houseparty #SmirnoffNights,2014-02-02,2014-02-02
Hmm.. Is it #happyhour yet? #HumpDay,2014-02-05,2014-02-02
Our main squeeze this #fashionweek? Accessories. #NYFW,2014-02-06,2014-02-02
Treat yourself to #Smirnoff #SorbetLight &amp; pin your other guiltless pleasures for a chance to win $5K!,2014-02-06,2014-02-02
"From selfies to sporstmanship, pass on this toast in the name of a good game! #GoUSA",2014-02-08,2014-02-02
Party like a champion. Plan the night like a coach. #DrinkResponsibly,2014-02-09,2014-02-09
"Work, coffee, work..and of course, your fave #Smirnoff cocktail waiting for you at the end of the day! #HappyMonday",2014-02-10,2014-02-09
"@katieselman We love it, Katie! Make sure you've entered at",2014-02-10,2014-02-09
Happy #MakeaFriendDay! Feel free to bond over your fave #Smirnoff flavors!,2014-02-11,2014-02-09
A toast to teamwork. Ready…1…2...! #ski #snow,2014-02-12,2014-02-09
"RT @cornflakedreams: celebrate with the girls - this ""all my singles ladies punch"" looks so tasty! @SmirnoffUS",2014-02-13,2014-02-09
Make a friend. Or a few! #sharingiscaring #gif #HappyMakeAFriendDay,2014-02-13,2014-02-09
Show some love with this Kissable cocktail! #HappyValentinesDay #XOXO,2014-02-14,2014-02-09
Retweet if you agree the best way to spend #SinglesAwarenessDay is with besties!,2014-02-16,2014-02-16
Celebrate the extra taste of weekend. Get everyone together &amp; have a #Smirnoff staycation.,2014-02-18,2014-02-16
RT @vintagesplendor: How to host a #MadMen Party up on the blog and fab specialty cocktails with @SmirnoffUS!,2014-02-19,2014-02-16
Cheers to your purrfect pet on #LoveYourPetDay! #lol #cat,2014-02-20,2014-02-16
Toast the DJs who keep the party rockin' with The Mash Up cocktail.,2014-02-22,2014-02-16
Retweet to show some love to your DD! #DrinkResponsibly.,2014-02-22,2014-02-16
"@MorleyJordanD Cheers to that, Jordan - hope you have a great week!",2014-02-24,2014-02-23
@mikegmusik Thanks for the shout out - cheers!,2014-02-24,2014-02-23
"#Smirnoff #SorbetLight toasts ""me"" moments! Submit pin-spiration for a chance to win $5K.",2014-02-26,2014-02-23
Thinking back to sunny days with a drink in hand &amp; toes in the sand. #TBT,2014-02-27,2014-02-23
"@cornflakedreams It’s the perfect treat to start the weekend, Jillan – cheers!",2014-02-28,2014-02-23
"Nothing beats a good house party. Well, when there's #Smirnoff involved.",2014-03-01,2014-02-23
A super secret message to all the people not mentioned before the music. Or after. Or at all.,2014-03-03,2014-03-02
@bostonstrongg_ @SpYdA9288 Those sound delicious. Thanks for the suggestions. Cheers!,2014-03-03,2014-03-02
Watching the #redcarpet bc it's the perfect time to see fancy pants people in your least fanciest of pants.,2014-03-03,2014-03-02
Come meet @SandraLee tonight at the @PhilaFlowerShow! She will be signing bottles of Smirnoff Sorbet Light at the @PAWineSpirits at 5:30 pm.,2014-03-06,2014-03-02
RT @SandraLee: Come visit @PhilaFlowerShow this Thursday! I will be signing bottles of @Smirnoff Sorbet Light Vodka at the @PAWineSpirits s…,2014-03-06,2014-03-02
No plans tonight? Here's a quick way to make a cool night even cooler.,2014-03-07,2014-03-02
Brunch convo just got even bubblier. Meet Smirnoff Ice Watermelon Mimosa!,2014-03-07,2014-03-02
Show us what you're drinkin' with a #sippingselfie. Follow @Smirnoff_US on Instagram for more.,2014-03-08,2014-03-02
Partying like it’s the weekend on a Wednesday… #becausewhynot #humpday,2014-03-13,2014-03-09
All the food. Right now.,2014-03-13,2014-03-09
Partying is definitely sweeter with #Smirnoff Kissed Caramel.,2014-03-15,2014-03-09
"Before you hand the drinks out, hand your keys over. #DrinkResponsibly",2014-03-15,2014-03-09
Here's something green AND delicious. #happystpatricksday,2014-03-17,2014-03-16
Looks like @BuzzFeed used one of our #PartyHacks from @ohdeardreablog for an impromptu party of their own.,2014-03-18,2014-03-16
Did you Go Green last night on #StPatricksDay? #Smirnoff #PineappleCoconut #recipe,2014-03-18,2014-03-16
Retweet if you're going to step out &amp; soak up some sun. #Happy1stDayofSpring everyone!,2014-03-20,2014-03-16
This is a friendly reminder to put down your phone &amp; your drink – take a dance break. #DrinkResponsibly,2014-03-22,2014-03-16
Meeting unexpected friends &amp; making unexpected plans. What else are weekends for? #smirnoffnights,2014-03-22,2014-03-16
See our #SmirnoffIce Tumblr for literally absurdly awesome things.,2014-03-25,2014-03-23
Remember that party where all that fun stuff happened and you were there and had the #Smirnoff so...yeah. #TBT,2014-03-27,2014-03-23
It's finally Friday! Grab some #Smirnoff &amp; make it a FUNday! #TGIF,2014-03-28,2014-03-23
Pics or it didn't happen. Snap your #sippingselfie &amp; follow @Smirnoff_US on Instagram!,2014-03-30,2014-03-30
RT @TheCocktaiLady: Just created a Spiked Caramel Egg.  Oh is it good!! @Smirnoff @SmirnoffUS,2014-04-01,2014-03-30
"Watch @mradamscott &amp; @alisonbrie throw a party w/ #Smirnoff, funny mixologists &amp; @ralphmacchio",2014-04-08,2014-04-06
"Watch @mradamscott &amp; @alisonbrie throw a party w/ #Smirnoff, funny mixologists &amp; @ralphmacchio",2014-04-09,2014-04-06
RT @dotcom30rock: Least  surprising casting ever - I was a bouncer for @Smirnoffus with @alisonbrie &amp; @mradamscott. Watch now! #paid,2014-04-10,2014-04-06
RT @mradamscott: Me &amp; @alisonbrie threw a party w/ @SmirnoffUS and a surprise guest who knows karate. Watch it here! #paid,2014-04-11,2014-04-06
RT @alisonbrie: Me and @mradamscott threw a party w/ @SmirnoffUS! Watch it and it'll be like you WERE THERE!!! (*not really) #paid,2014-04-12,2014-04-06
Who does the bouncer let in @mradamscott's party? Watch to find out:,2014-04-12,2014-04-06
How do you go vodka shopping for a party? Take some notes from @mradamscott &amp; @alisonbrie:,2014-04-12,2014-04-06
See what happens when @mradamscott &amp; @alisonbrie throw a party with #Smirnoff:,2014-04-14,2014-04-13
".@mradamscott &amp; @alisonbrie try a drink that includes mint slapping, 47 kinds of bitters, &amp; Smirnoff Vodka.",2014-04-15,2014-04-13
Really good drinks should take longer to name than to make. #truth,2014-04-17,2014-04-13
RT @Vincent_Marcus: Does a drink have to be complicated to taste good? NOPE,2014-04-17,2014-04-13
"RT @alisonbrie: .@mradamscott @SmirnoffUS &amp; I made this! Enjoy it while eating tacos, waiting in line or ignoring your friends! #paid",2014-04-18,2014-04-13
Nothing like a great house party to bring out the dancer in everybody.,2014-04-18,2014-04-13
Watch what happens when @alisonbrie takes @mradamscott to the VIP area.,2014-04-18,2014-04-13
"RT @LoveLianeV: Forget the boring VIP, let’s throw a house party!",2014-04-18,2014-04-13
"Whether in a taxi or a limo or a rickshaw or on a boat, always get home safe #drinkresponsibly",2014-04-18,2014-04-13
Follow &amp; RT for a chance to win @mradamscott‘s robe from,2014-04-18,2014-04-13
"RT @mradamscott: Watch @alisonbrie, @SmirnoffUS &amp; I host a party. It’s like you’re there but you don’t have to wear pants. #paid",2014-04-18,2014-04-13
The fun is inside the party – not waiting in the line to get in. #nightsout,2014-04-19,2014-04-13
Look who @LoveLianeV found when she left VIP and joined the real party.,2014-04-19,2014-04-13
No party is truly over until you recap it the next day.,2014-04-19,2014-04-13
Just as delicious without having to miss out on the fun. #partytime,2014-04-19,2014-04-13
Smirnoff &amp; @Spotify bring together good times &amp; good tunes. Enter for a chance to win:,2014-04-21,2014-04-20
RT @dotcom30rock: The fun is inside the party – not waiting in the line to get in.,2014-04-21,2014-04-20
How the weekend usually goes…#sorrynotsorry,2014-04-21,2014-04-20
"Free rides for all. Follow, watch",2014-04-22,2014-04-20
"RT @dotcom30rock: Remember when I bounced a party with @alisonbrie &amp; @mradamscott 4 @smirnoffus? Oh, you missed it? Watch now! #paid",2014-04-23,2014-04-20
Add your party song to our @Spotify playlist &amp; you could throw a #SmirnoffUHP w/ your friends.,2014-04-23,2014-04-20
Suit up &amp; sip back with this collaboration with @6ShoreRoad &amp; Smirnoff.,2014-04-23,2014-04-20
We’ll just take “Really good tasting #vodka” for the win.,2014-04-24,2014-04-20
RT @mradamscott: I throw a rad house party. Just ask @alisonbrie or watch a bit of entertaining entertainment from @SmirnoffUS #paid,2014-04-25,2014-04-20
.@Spotify Membership? Nice. Watch,2014-04-25,2014-04-20
Pool party? Dance party? Enter for a chance to throw any #SmirnoffUHP w/ your friends:,2014-04-25,2014-04-20
Simple Drinks &gt; Fancy Drinks,2014-04-26,2014-04-20
"#Overheard: Keep your swag on point, and your scent far away from it.",2014-04-27,2014-04-27
Ready to party? Add a #partyanthem to our @Spotify playlist to turn up the night. #SmirnoffUHP,2014-04-27,2014-04-27
How you really feel when you are VIP'ing,2014-04-27,2014-04-27
Every good recap deserves a great drink. #bloodymary,2014-04-27,2014-04-27
Happy Monday! Got the brunchies? Get your fill on our #SmirnoffICE Tumblr:,2014-04-28,2014-04-27
"We clean, you brunch. Watch",2014-04-29,2014-04-27
"#Overheard: ""You know we're muddling some cardamom""...Wait, what?",2014-04-29,2014-04-27
"Get a fresh start this spring. Pin your inspiration for a chance to win $5,000. Enter now.",2014-04-30,2014-04-27
"We love bouncers, but hate their small lists. There’s just too much fun waiting inside.",2014-04-30,2014-04-27
@IAmGiasone Glad you like it!,2014-05-02,2014-04-27
"Finders, keepers. Follow, watch",2014-05-02,2014-04-27
"Find out who's full of good ""spirits"" at this party…",2014-05-03,2014-04-27
This is the easiest house party you will ever host. Bc Smirnoff + @Spotify will do it all. #SmirnoffUHP,2014-05-04,2014-05-04
It’s not a night out 'til you’re danced out. No matter where you are.,2014-05-05,2014-05-04
Pinspired by spring? Join our #SorbetLight Spring Refresh contest at,2014-05-06,2014-05-04
Who needs to plan a party when you can win the #SmirnoffUHP? Enter now on @Spotify.,2014-05-06,2014-05-04
Try this on for size. Watch,2014-05-06,2014-05-04
The best thing about #weddingseason? Your BFFL's bachelorette party – OBVS! #truth,2014-05-08,2014-05-04
RT if all you need to party are good people &amp; good drinks…oh and @mradamscott &amp; @alisonbrie.,2014-05-09,2014-05-04
Happy Draft Day: when football's biggest fans come together to…,2014-05-09,2014-05-04
A glass for every drink. Watch,2014-05-10,2014-05-04
Your jam. Your party. Courtesy of us + @Spotify. Enter to win a #SmirnoffUHP here:,2014-05-10,2014-05-04
Party at a #SmirnoffUHP! Enter your party song for the chance to win at,2014-05-11,2014-05-11
#Overheard at,2014-05-11,2014-05-11
What’s your claim to fame? Ours is just ‘really good vodka’.  #stockingup,2014-05-12,2014-05-11
Turn it up! Watch,2014-05-13,2014-05-11
There’s more party to go around when everybody’s a part of it. #letsgetitstarted,2014-05-14,2014-05-11
All it takes is your favorite jam for a chance to get your own #SmirnoffUHP. Submit yours at,2014-05-14,2014-05-11
Watch what this mixologist can do for you...and what you can do for yourself.,2014-05-14,2014-05-11
Make your own night. Leave the table behind and break it down on the dance floor!,2014-05-16,2014-05-11
#Overheard at,2014-05-16,2014-05-11
"Light up the night. Follow us, watch",2014-05-16,2014-05-11
"Music, mixologists, oh &amp; @alisonbrie. See what happens when @mradamscott parties w/ Smirnoff.",2014-05-18,2014-05-18
Every party has a post party. And it’s just as fun.,2014-05-18,2014-05-18
Drink (and wear new heels) responsibly. Weekend #protip from @alisonbrie.,2014-05-18,2014-05-18
#Overheard at,2014-05-18,2014-05-18
The price of entry: your party song. The prize: ultimate house party thrown by us #SmirnoffUHP,2014-05-19,2014-05-18
@FashionistaDET Make sure to auto-RT to enter!,2014-05-19,2014-05-18
@alongcamemary1 Make sure to auto-RT to be officially entered!,2014-05-19,2014-05-18
Shopping for a Memorial Day Weekend party? Find something for everybody on our Pinterest board,2014-05-20,2014-05-18
"Got you covered. Follow, watch",2014-05-20,2014-05-18
"If you ever need to be inspired by spring, now’s the time. Enter for a chance to win $5K.",2014-05-21,2014-05-18
Take it easy this long weekend! This drink's just the #cherryontop.,2014-05-22,2014-05-18
"Be the bartender. Follow, watch",2014-05-23,2014-05-18
DYK Smirnoff ICE Original + @RedStripe = an absurdly awesome Stripey Shandy? Cheers! #hoorayshandy,2014-05-24,2014-05-18
A long weekend is the best reason to party. #MDW,2014-05-24,2014-05-18
The ultimate party doesn't happen online. But it does start here. #SmirnoffUHP,2014-05-25,2014-05-25
Congrats to our first round of winners (+friends)! Check back to win more from #OurPartyToYours,2014-05-27,2014-05-25
"Mix something up with these. Follow, watch",2014-05-27,2014-05-25
The dance floor is any floor you make it. #partytime.,2014-05-28,2014-05-25
Summertime = #partytime. Win the #SmirnoffUHP &amp; other amazing prizes for you + your friends!,2014-05-29,2014-05-25
Party w/ a bang! Watch,2014-05-30,2014-05-25
#Overheard at,2014-05-30,2014-05-25
#Overheard at,2014-05-31,2014-05-25
VIP areas are for Very Inactive People. Join the party.,2014-06-01,2014-06-01
Your song makes people dance. Now it could make them dance at YOUR #SmirnoffUHP.,2014-06-04,2014-06-01
Feeling inspired? What about if you could win $5K with your pinspiration?,2014-06-05,2014-06-01
"From here on out, if anyone tells you that Smirnoff Ice only comes in bottles, tell them to can it.",2014-06-06,2014-06-01
A good party doesn't end. That's what hey-come-over-and-talk-about-all-the-things-from-last-night moments are about.,2014-06-08,2014-06-08
Better get inspired fast. Today’s the last day to share your inspiration for a shot at $5K.,2014-06-09,2014-06-08
.@JAYCEEOH @HSmall5 Congrats! Can't wait to see you with drink in hand. #SmirnoffUHP,2014-06-10,2014-06-08
RT @JAYCEEOH: Congrats to @hsmall5 @HSmall5 for being the 1st winner of Smirnoff x Spotify Ultimate House Party this…,2014-06-10,2014-06-08
"For work friends, old friends, and soon-to-be-friends.",2014-06-12,2014-06-08
It's time to party with #SmirnoffUHP winner @hsmall5! Hope you're ready #NYC!,2014-06-13,2014-06-08
Surprise appearance at the #SmirnoffUHP by the one &amp; only @iamkelis!,2014-06-13,2014-06-08
Spotted: @JAYCEEOH turning things up at the #SmirnoffUHP!,2014-06-13,2014-06-08
Hit the dance floor! @DJincrediboi is spinning some ultimate party jams. #SmirnoffUHP,2014-06-13,2014-06-08
"It may only be #Tuesday, but you've got #Friday (and this drink) on your mind. #SmirnoffSorbet #drinkrecipe",2013-07-23,2013-07-21
@Dezraeee How about #SmirnoffSorbet Light Mango Passion Fruit and ginger ale? Stir well then garnish with a lime and a sprig of mint!,2013-07-23,2013-07-21
@Dezraeee What are you waiting for? Let us know when you'd like a #SmirnoffSorbet recipe :-),2013-07-23,2013-07-21
When your late night meeting becomes the office #happyhour. #SmirnoffNights,2013-07-24,2013-07-21
#Texting is SO last year! Learn how to get your message (in a bottle) across here:,2013-07-25,2013-07-21
"Set your cat-timers y'all, a #SmirnoffIce #prepartay is about to go down! Are you ready?",2013-07-25,2013-07-21
Who's ready to claw their way to the weekend…or to the movies?,2013-07-26,2013-07-21
@azspagirls Looking good ladies! Hope you're having a great weekend - cheers!,2013-07-27,2013-07-21
@LuckyEscape13 Try the store locator (,2013-07-27,2013-07-21
A #prepartay is waiting…who’s got the #SmirnoffIce?,2013-07-27,2013-07-21
"@Dynarae Looks like a good time, Shianne! How was the rest of your night?",2013-07-29,2013-07-28
"The #SmirnoffIce #prepartay is almost here! Are you panting with excitement, @TommyPom??",2013-07-29,2013-07-28
The #StraightPrimpin crew is about to make their debut…,2013-07-29,2013-07-28
"@Ridley23 Try our store locator here,",2013-07-30,2013-07-28
"Ready to get your #prepartay on, ladies? The #SmirnoffIce #straightprimpin music video is here!",2013-07-30,2013-07-28
@itsjustme1704 That's right! Glad to hear you're enjoying your week responsibly - cheers!,2013-08-01,2013-07-28
"Before you grab drinks, grab food first. #ResponsibleDrinking",2013-08-01,2013-07-28
"Perfect for #HappyHour! RT @msjennycosta: #DIY! #EASY Smirnoff Coconut Flavored Vodka, 1-Step Mixers",2013-08-01,2013-07-28
You can pick up your laundry tomorrow. #SmirnoffNights,2013-08-02,2013-07-28
We like our drinks like we like our watermelon: seedless and ice cold. #NationalWatermelonDay,2013-08-03,2013-07-28
Orange you glad you know how to make this drink? #Orange #drinkrecipe,2013-08-04,2013-08-04
@SevakMarkarians @Smirnoff Cheers to that!,2013-08-05,2013-08-04
"After working like a dog today, you deserve this drink. #watermelon #drinkrecipe",2013-08-05,2013-08-04
@SevakMarkarians Looks like a great night to us! How was the rest of your weekend?,2013-08-05,2013-08-04
"They choose the place, you choose the drinks. #SmirnoffNights",2013-08-06,2013-08-04
RT if you're cooling off a warm summer night with a #Smirnoff + @CrystalLight Pink Lemondrop!,2013-08-07,2013-08-04
"#HappyHour any1? RT @masterofthemix: Wake up your Wed #HappyHour w/ this classic drink, the @SmirnoffUS Moscow Mule:",2013-08-07,2013-08-04
Planning for the weekend? Plan to be #responsible.,2013-08-08,2013-08-04
"Another #Friday, another #musicfestival…another chance to party with #Smirnoff.",2013-08-09,2013-08-04
.@SandraLee has the scoop on how to make your #Saturday night super chill:,2013-08-10,2013-08-04
It's never too late to be #responsible.,2013-08-11,2013-08-11
Have you heard the one about the president who didn't like #Smirnoff Vodka? Neither have we. #PresidentialJokeDay,2013-08-11,2013-08-11
Pretend #Monday night is part of the weekend. #BecauseWhyNot,2013-08-12,2013-08-11
Simple &amp; delicious! RT @msjennycosta: Impress your guests w this sweet Blueberry Vodka Recipe - Smirnoff Mixer,2013-08-12,2013-08-11
"When watching stars in the sky, make sure there's #Smirnoff in your hand. #meteorwatch",2013-08-13,2013-08-11
"When planning the party, don't forget about the designated driver. #BeResponsible",2013-08-15,2013-08-11
@itsjustme1704 Cheers!,2013-08-15,2013-08-11
"Here, we'll make it easy on you: get the #Smirnoff. #RelaxationDay",2013-08-15,2013-08-11
@itsjustme1704 Glad to hear it! Are you celebrating #RelaxationDay tonight?,2013-08-15,2013-08-11
Why did the strawberry martini cry? Because her parents were in a jam. #NationalTellAJokeDay,2013-08-16,2013-08-11
"Before the #summer melts away, freeze the very best of it. #frozen #drinkrecipe",2013-08-17,2013-08-11
