tweet,date,weekStarting
@yerazig1 winners will be contacted soon by phone/email. Stay tuned!,2014-10-17,2014-10-12
@erickkuncirr Cheers to you!,2014-10-17,2014-10-12
@AY_WINS What's up Winston. Winners will be announced very soon via email/phone.,2014-10-17,2014-10-12
"@TheBenHirsch Congrats Ben, ready to get lost in the #BacardiTriangle?",2014-10-17,2014-10-12
"This isn't the start of the night, it's the beginning of something much bigger.",2014-10-18,2014-10-12
"Hey @KendrickLamar, can you handle the Bermuda Triangle? #BacardiTriangle",2014-10-20,2014-10-19
"@fahr1a Hi Fahria, unfortunately the contest period is over. Be sure to follow along during Halloween as we take you into the Triangle.",2014-10-22,2014-10-19
"RT @elliegoulding: Hey @marcushaney, I know it isn't a festival but why don't you try breaking into an Island in the Bermuda Triangle? #bac…",2014-10-22,2014-10-19
.@greenhiphop &amp; @officialchela teamed up to produce an original track taken from the sounds of the #BacardiTriangle,2014-10-23,2014-10-19
"@elliegoulding just laid down the gauntlet. 1,862 guests and the 1 ultimate gate crasher? Let's see what you're made of @marcushaney.",2014-10-24,2014-10-19
It's music magic in Miami. @NoiseyMusic @greenhiphop &amp; @JesseBoykins3rd take on the Bermuda Triangle,2014-10-27,2014-10-26
Take the #OakHeartChallenge &amp; enter for a chance to win up to $10K from @StubHub!,2014-10-28,2014-10-26
"As we gear up for #BacardiTriangle, check out the mixtape for this year's most epic event (via @Pandora_Radio)",2014-10-28,2014-10-26
Only one more day. Are you ready to take the Bermuda Triangle by storm @EllieGoulding? #BacardiTriangle,2014-10-29,2014-10-26
We never stopped when we were exiled in 1960. We just moved the party. #BacardiTriangle,2014-10-29,2014-10-26
@the_cocktailguy @BACARDITriangle @BacardiUK one more sleep until we arrive in the Triangle.,2014-10-29,2014-10-26
@MatthewZorpas only 1 more day until the most epic event on the planet!,2014-10-29,2014-10-26
@NavinBajaj Sure is! See you in the Triangle.,2014-10-29,2014-10-26
@MuuMuse see you in the Triangle. How about a Cuba Libre while onboard.,2014-10-30,2014-10-26
@JoesDaily only a few more hours!,2014-10-30,2014-10-26
No turning back. #BacardiTriangle,2014-10-30,2014-10-26
RT @TopDawgEnt: It's about that time! #TDETAKESPR for the #BacardiTriangle!,2014-10-30,2014-10-26
@Poni_Boy a waterfront view and Cuba Libres.,2014-10-30,2014-10-26
@stephaniecarino @ExpediaMedia time to party!,2014-10-30,2014-10-26
"Team Goulding raised the party bar by 10,000 feet. #bacarditriangle RT @elliegoulding: ?",2014-10-31,2014-10-26
Last night the bats were rising and @Tensnake took to the decks. #bacarditriangle,2014-10-31,2014-10-26
@MrAkilD @faulhabercomm awesome shot.,2014-10-31,2014-10-26
@suefran @Pattydagreat don't worry Susie we're ready too.,2014-10-31,2014-10-26
@cecilyhania another awesome day in the Triangle.,2014-10-31,2014-10-26
@DJGREENLANTERN dive in Cuba Libre on.,2014-10-31,2014-10-26
@Tensnake @pbrstreetgang The Cuba Libres are on us.,2014-10-31,2014-10-26
@JohnnyMontilla @ExpediaMedia @Jaeelect @stephaniecarino toast to the Triangle.,2014-10-31,2014-10-26
@JacquesMorels May it never end,2014-10-31,2014-10-26
@EllieGAlways @elliegoulding We can neither confirm nor deny this. Actually yes we can. We were leading it. #BacardiTriangle,2014-10-31,2014-10-26
@jimshi809 4's a company.,2014-10-31,2014-10-26
@sllambe and Cuba Libres ?,2014-10-31,2014-10-26
@stephaniecarino the best is yet to come!,2014-10-31,2014-10-26
@jamesielynchie welcome. Ready to get lost in the Triangle?,2014-10-31,2014-10-26
RT @JustBlaze: NYC!  See yall tonight at the Bacardi Fusion lounge  #repyourflavor,2014-04-16,2014-04-13
Thanks for coming out to the NYC Fusion Lounge! Visit our Tumblr page at,2014-04-16,2014-04-13
RT @PUSHA_T: Yooo I'm here @Bacardi #MangoFusion launch party @JustBlaze is abt to hit the tables!!! #RepYourFlavor,2014-04-16,2014-04-13
"RT @UpdateHipHop: My Life: Inside the @Bacardi Fusion Lounge Featuring @Pusha_T, @JustBlaze, @Sneaker_Pimps &amp; More #RepYourFlavor",2014-04-16,2014-04-13
RT @ComplexMag: Everyone at the @BACARDI Fusion Lounge got to see dope art and an appearance by @PUSHA_T. Photos here:,2014-04-17,2014-04-13
"@cgrgry We're coming to Chicago soon, stay tuned!",2014-04-17,2014-04-13
Still #Untameable after 152 years.,2014-04-19,2014-04-13
"Introducing the BACARDÍ Mango Fusion, Sneakerhead cocktail. #RepYourFlavor at",2014-04-21,2014-04-20
#RepYourFlavor at,2014-04-24,2014-04-20
"Come celebrate our Cuban heritage as we team up with your favorite artists to release their tracks, Cuban-Style Apr 28th on @pandora_radio",2014-04-25,2014-04-20
Weekend inspiration? Check out @JamieOliver's homemade Superior Daiquiri recipe on YouTube at,2014-04-26,2014-04-20
Sneak peek into the #BACARDÍ Loud &amp; #Untameable studio launching tomorrow on @pandora_radio at,2014-04-28,2014-04-27
Introducing BACARDÍ Loud &amp; #Untameable. Check out the bold sounds of @WhiteDenimMusic on,2014-04-28,2014-04-27
RT @PandoraPulse: We just launched @BACARDI's Loud &amp; #Untameable station! Listen to @WhiteDenimMusic play their songs Cuban-style at,2014-04-29,2014-04-27
Recording &amp; releasing their first albums from the band's trailer @whitedenimmusic never looked back.,2014-04-29,2014-04-27
#RepYourFlavor &amp; win a pair of custom BACARDÍ Mango Fusion sneakers by @MACHE275 @Tri_Offense,2014-04-30,2014-04-27
"RT @PandoraPulse: Learn how we partnered with @Bacardi to revamp a classic story, with a modern twist:",2014-04-30,2014-04-27
@EddieVs looks awesome!,2014-04-30,2014-04-27
RT @whitedenimmusic: Check out an exclusive WD video and more on the @BACARDI @pandora_radio page:,2014-05-01,2014-04-27
".@WhiteDenimMusic is always pushing the envelope, experimenting across genres to create their irrepressible sound.",2014-05-01,2014-04-27
We're bringing some Cuban flare to the #KyDerby! Join us at the @BACARDI tent for live music &amp; drinks w/ Loud &amp; Untameable's own Yerba Buena,2014-05-02,2014-04-27
This weekend calls for an ice-cold Mango Fused w/ BACARDÍ Mango Fusion &amp; OJ. #RepYourFlavor at,2014-05-03,2014-04-27
Join us for #DerbyDay at the @BACARDI tent for cocktails &amp; live Cuban music to the sounds of Yerba Buena. #KyDerby,2014-05-03,2014-04-27
Step into our 2nd Loud &amp; Untameable studio session with @RDGLDGRN. Tomorrow on,2014-05-04,2014-05-04
"Introducing the 2014 @bacardilegacy finalists, one of these bartenders will be lifting the trophy 5/8 #BacardiLegacy",2014-05-05,2014-05-04
"Introducing our next BACARDÍ Loud &amp; #Untameable session with @RDGLDGRN, Cuban-Style.",2014-05-05,2014-05-04
.@RDGLDGRN brings Indie Rock &amp; Go-Go to the Loud &amp; #Untameable studio on,2014-05-06,2014-05-04
.@RDGLDGRN performs Cuban-Style on the BACARDÍ Loud &amp; #Untameable set. Hear the tracks:,2014-05-08,2014-05-04
RT @stupidDOPE: DELISH! Salute @NFLDraftDay With A @BACARDI “Rookie Of The Year” Cocktail | Recipe,2014-05-08,2014-05-04
.@MACHE275 takes you behind-the-scenes &amp; into the design process behind the BACARDÍ Mango Fusion shoe:,2014-05-08,2014-05-04
BACARDÍ Loud &amp; #Untameable session 3 goes live tomorrow featuring @Wale,2014-05-12,2014-05-11
"Session 3 of BACARDÍ Loud &amp; Untameable is live, right now, with @Wale.",2014-05-13,2014-05-11
RT @PandoraPulse: Check out @WALE perform Cuban-style with Yerba Buena on @BACARDI's Loud &amp; Untameable station:,2014-05-13,2014-05-11
Tune in at 11PM PST for a live @Grooveshark broadcast of @JustBlaze at the L.A. Fusion Lounge,2014-05-14,2014-05-11
"Tonight we're celebrating #BACARDÍ Mango Fusion, the newest flavor in the game @ the LA Fusion Lounge #RepYourFlavor",2014-05-14,2014-05-11
RT @TheShoeGame: @BACARDI salute on that great documentary on Mache Customs. Filmed very well!,2014-05-14,2014-05-11
RT @PUSHA_T: At the @Bacardi Fusion Lounge checking out the homie @JustBlaze and these dope kicks by @Mache275. #RepYourFlavor at,2014-05-15,2014-05-11
.@Wale brings his D.C. style to the BACARDÍ Loud &amp; #Untameable set. Hear the tracks at,2014-05-15,2014-05-11
RT @PUSHA_T: At the @BACARDI Fusion Lounge in LA. The Mango Fusion Jordans designed by @Mache275 are dope! Enter to win a pair:,2014-05-15,2014-05-11
"RT @Wale: Had a great time here RT @BACARDI: .@Wale brings a unique sound to Hip-Hop. Now, hear it ...",2014-05-16,2014-05-11
BACARDÍ Mango Fusion &amp; @JustBlaze repping their flavor @ the L.A. Fusion Lounge #RepYourFlavor,2014-05-16,2014-05-11
".@Wale brings a unique sound to Hip-Hop. Now, hear it Cuban-Style at",2014-05-16,2014-05-11
"Hear all 3 BACARDÍ Loud &amp; #Untameable sessions featuring @Wale @whitedenimmusic, &amp; @RDGLDGRN",2014-05-18,2014-05-18
@BastardKeith can't wait to raise a #CubaLibre tomorrow!,2014-05-19,2014-05-18
RT @BastardKeith: Ridiculously excited to be emceeing @BACARDI's Loud and Untameable Live tomorrow night. One of the biggest shows I've eve…,2014-05-19,2014-05-18
A toast to Cuban Independence Day! @1future &amp; @TwinShadow bring it LIVE from NYC. Follow the live broadcast at 8:45PM,2014-05-20,2014-05-18
RT @leannrimes: Happy Cuban Independence Day!! A great day to celebrate with @BACARDI,2014-05-20,2014-05-18
Join us to toast Cuban Independence Day w/ @1future &amp; @TwinShadow in a LIVE BACARDÍ Loud &amp; Untameable session tonight,2014-05-20,2014-05-18
1 hour until we celebrate Cuban Independence Day with @1future &amp; @TwinShadow - LIVE. Follow along here. BACARDÍ Loud &amp; #Untameable.,2014-05-20,2014-05-18
@HereticPharaoh check your direct message inbox!,2014-05-20,2014-05-18
@JennyMcCarthy t-minus 1.5 hours! Can't wait to toast with a #CubaLibre,2014-05-20,2014-05-18
@magic626 check your direct message inbox!,2014-05-20,2014-05-18
@udontchap doors open at 8PM. See you tonight!,2014-05-20,2014-05-18
@tonyv2527 check your direct message inbox!,2014-05-20,2014-05-18
@leannrimes can't wait to toast tonight!,2014-05-20,2014-05-18
RT @JennyMcCarthy: So much fun at the @BACARDI Cuban Independence Day party! #CubaLibre,2014-05-21,2014-05-18
RT @BastardKeith: This should give you an idea of how enormous last night's @BACARDI gig was. I mean...WOW.,2014-05-21,2014-05-18
RT @JamieLSigler: Happy Cuban Independence Day to all my fellow Cubanos! Put the baby to bed and about to party with @BACARDI tonight :),2014-05-21,2014-05-18
Celebrating Cuban Independence Day the only way we know how...passionately with a #CubaLibre,2014-05-21,2014-05-18
.@1future takes the stage for a live BACARDÍ Loud &amp; Untameable performance #CubaLibre,2014-05-21,2014-05-18
.@1Future's encore in honor of Cuban Independence Day! Raise a #CubaLibre with us in celebration.,2014-05-21,2014-05-18
Our house DJ accompanied by aerial performers! We don't ever stop when celebrating Cuban Independence Day with @VICE,2014-05-21,2014-05-18
We are live from our @VICE BACARDÍ Loud &amp; Untameable session with @1future and @TwinShadow. Follow it live,2014-05-21,2014-05-18
.@TwinShadow performing live from NYC for an epic Cuban Indepedence Day event w/ @VICE. #CubaLibre,2014-05-21,2014-05-18
Yerba Buena takes the stage live from NYC to celebrate Cuban Independence Day w/ @VICE. #CubaLibre,2014-05-21,2014-05-18
Check out our photo booth &amp; celebrate Cuban Independence day BACARDÍ style. Share &amp; tag #CubaLibre,2014-05-21,2014-05-18
That's a wrap! Thank you for following along &amp; celebrating our Cuban heritage with us and @VICE. #CubaLibre,2014-05-21,2014-05-18
"Celebrating Cuban Independence Day with a #CubaLibre, the only true cocktail of freedom! @VICE",2014-05-21,2014-05-18
We're officially live from @VICE Presents BACARDÍ Loud &amp; Untameable celebrating Cuban Independence Day! #CubaLibre,2014-05-21,2014-05-18
"Big thanks to @1future, @TwinShadow, &amp; everyone who celebrated Cuban Independence Day with us. #CubaLibre",2014-05-22,2014-05-18
.@Tri_Offense introduces you to Draymond Green &amp; how he reps his flavor on and off the court,2014-05-22,2014-05-18
.@Wale brings the spirit of Cuba to our BACARDÍ Loud &amp; #Untameable session. Check out the behind-the-scenes action:,2014-05-24,2014-05-18
Indie Go-Go meets Cuban rhythm. Go behind-the-scenes with @RDGLDGRN for our BACARDÍ Loud &amp; Untameable session,2014-05-25,2014-05-25
Go behind-the-scenes with @WhiteDenimMusic bringing it Cuban-style during our BACARDÍ Loud &amp; #Untameable session,2014-05-26,2014-05-25
Tom Walker leaves his legacy in the mix. Our 2014 @bacardilegacy champion goes to work on his 'Maid in Cuba' cocktail,2014-05-28,2014-05-25
RT @XXL: .@BACARDI Flavors &amp; @XXL present: Flavors Of The Game. #RepYourFlavor,2014-05-29,2014-05-25
Full glimpse of @1Future bringing it GIF-style from our BACARDÍ Cuban Independence Day celebration #CubaLibre,2014-05-29,2014-05-25
@Oscarscafebar essentials for the perfect BACARDÍ mojito!,2014-05-30,2014-05-25
@MarlaMeridith Looks awesome!,2014-05-30,2014-05-25
The BACARDÍ Fusion Lounge is rolling through the Windy City. #RepYourFlavor tonight with @JustBlaze &amp; @LeonRogers.,2014-05-30,2014-05-25
RT @JustBlaze: At the Bacardi Fusion Lounge celebrating the launch of #mangofusion flavor from @bacardi #repyourflavor,2014-05-31,2014-05-25
#RepYourFlavor w/ @JustBlaze for a live @Grooveshark broadcast from the CHI Fusion Lounge,2014-05-31,2014-05-25
RT @ESPNFC: Will you part with your most prized possession? @BACARDI has a special championship experience for you #FanSacrifice,2014-05-31,2014-05-25
Some weekend GIFspiration! Check out BACARDÍ Cuban Independence Day in GIFs by @NoiseyMusic #CubaLibre,2014-05-31,2014-05-25
RT @ComplexSneakers: Watch @MACHE275 tell his story while customizing a pair of Air Jordan Is for @BACARDI ...,2014-06-02,2014-06-01
Thanks to CHI for celebrating at the Fusion Lounge. Tell us how you #RepYourFlavor w/ the newest flavor in the game.,2014-06-03,2014-06-01
@stragjo we second that!,2014-06-04,2014-06-01
RT @ESPNFC: What sacrifice would you make to see the final match? @BACARDI has a special opportunity for you #FanSacrifice,2014-06-05,2014-06-01
@SunCityCDG Enter to win at,2014-06-05,2014-06-01
@edlicious123 Now that's a sacrifice! Enter to win at,2014-06-05,2014-06-01
#RepYourFlavor w/ @JustBlaze at the Philly Fusion Lounge &amp; help us celebrate the newest flavor in the game.,2014-06-06,2014-06-01
"RT @ComplexMag: Before you watch the NBA Finals tonight, @Tri_Offense has the best comebacks in Conference Finals history:",2014-06-06,2014-06-01
#RepYourFlavor w/ @JustBlaze for a live @Grooveshark broadcast from the Philly Fusion Lounge,2014-06-07,2014-06-01
RT @JustBlaze: Thanks Philly! The @Bacardi Fusion Lounge on Friday was crazy! shoutout to all who attened! #RepYourFlavor,2014-06-09,2014-06-08
The #KingofSpain would give up the throne. What's your #FanSacrifice? Enter to win here,2014-06-10,2014-06-08
@_Chid3ra_ @ESPNFC Nice! Enter to win at,2014-06-10,2014-06-08
"RT @MK_NOLA: It's called #Bacardi #Superior for a reason. Began 1862, still #untameable till this day. @BACARDI #bacardimarty #rum",2014-06-11,2014-06-08
"Artist, @bbsketch brings basketball legends to life in a new video series from @Tri_Offense:",2014-06-11,2014-06-08
Celebrate with your favorite champion cocktails. Learn how to make #Brazil's 'Caipirinha Cup',2014-06-12,2014-06-08
This #Friday13th Jason decided to lay down the mask. What's your #FanSacrifice? Enter to win @,2014-06-13,2014-06-08
@ollielopez @ChefAmberG it's Cuba Libre time!,2014-06-13,2014-06-08
@SocialRosy,2014-06-13,2014-06-08
#RepYourFlavor w/ @djkhaled for the last stop on our BACARDÍ Fusion Lounge tour in #Miami.,2014-06-13,2014-06-08
#RepYourFlavor w/ @DJKhaled for a live @Grooveshark broadcast from the Miami Fusion Lounge,2014-06-14,2014-06-08
They would give up the #Cup. What's your #FanSacrifice? Enter for a chance to win at,2014-06-14,2014-06-08
RT @djkhaled: Having a great time @Bacardi #FusionLounge #MangoFusion Launch!!! #RepYourFlavor @wethebestmusic,2014-06-14,2014-06-08
Get ready to cheers to a Superior Dad! Make it a Superior one! #FathersDay,2014-06-14,2014-06-08
There's only one we're toasting to today. Cheers to a Superior Dad. #FathersDay,2014-06-15,2014-06-15
A toast to scoring in the 1' minute. #USA #USAvsGhana,2014-06-16,2014-06-15
They would give up the title. What's your #FanSacrifice? Enter for a chance to win at,2014-06-16,2014-06-15
@tomdbar @appletonrumusa @DomaineDeCanton looks tasty!,2014-06-16,2014-06-15
@Z_is_Binary the only way to celebrate #FathersDay!,2014-06-16,2014-06-15
Basketball didn't end with the Finals. A guide to the best summer leagues from @Tri_Offense,2014-06-16,2014-06-15
Celebrate with a 'Freedom Cup' &amp; cheer on #USA! Learn how to make the recipe at,2014-06-16,2014-06-15
#Pelusa would sacrifice his diamond studs. What's your #FanSacrifice? Enter to win at,2014-06-17,2014-06-15
True passions come out as @ESPNFC provides a glimpse of Untameable Brazilian &amp; Croatian fans during the opening match,2014-06-18,2014-06-15
Cheers to the underdogs! #ESPvsCHI #Chile,2014-06-18,2014-06-15
"RT @eddie_johnson7: Soccer fans, are you @BACARDI Untameable? Find out at",2014-06-19,2014-06-15
RT @KarenCivil: Tonight kicks off @Bacardi streetball at @EBCRuckerPark! Watch legends make basketball history all summer long. #FlavorAtTh…,2014-06-19,2014-06-15
We're bringing the flavor to @EBCRuckerPark tonight! Join us for legendary flavors &amp; legendary players all summer long #FlavorAtTheRucker,2014-06-19,2014-06-15
Fabian V. will sacrifice beer! What’s your #FanSacrifice. Enter for a chance to win at,2014-06-21,2014-06-15
Enter for a chance to win a pair of custom Mango Fusion sneakers designed by @MACHE275,2014-06-22,2014-06-22
"RT @ESPNFC: The last time #USA played, @BACARDI captured that the #UntameableSpirit that exists around the world »",2014-06-23,2014-06-22
.@ESPNFC takes you to see how fans from #USA &amp; Ghana celebrate their home team and victories. Watch here:,2014-06-23,2014-06-22
We raise a victorious Aguila to #Mexico! For more Champion Cocktails recipes visit,2014-06-23,2014-06-22
RT @dvrocks: I'd give up Pizza &amp; Hamburgers to be with the world's most untameable fans! What's your @BACARDI #FanSacrifice?,2014-06-23,2014-06-22
.@djenvy talks about NYC streetball culture &amp; those who bring flavor to the game.,2014-06-23,2014-06-22
RT @mysportsrumors: What would you @BACARDI #FanSacrifice to watch the final match with world's most untameable fans. Enter to win at #ad h…,2014-06-23,2014-06-22
RT @BevNET: US Soccer Star @eddie_johnson7 Joins The Search For The Ultimate @BACARDI Untameable Fan #spirits,2014-06-24,2014-06-22
Cheers to hat-tricks! #SUI #HONvsSUI,2014-06-25,2014-06-22
Basketball never stops. Check out these under the radar summer leagues via @Tri_Offense,2014-06-25,2014-06-22
RT @DaMeinEvent: I'd give up texting 2 watch final match w/world's best fans. What's your @bacardi #fansacrifice? sponsored,2014-06-25,2014-06-22
Choose your Champion Cocktail. It's #Argentina vs. #Nigeria at,2014-06-25,2014-06-22
It's #USA vs #GER! Choose your favorite Champion Cocktail at,2014-06-26,2014-06-22
A special cheers with a #CubaLibre to celebrate #USA advancing.,2014-06-26,2014-06-22
#RepYourFlavor with streetball icons all summer long at @EBCRuckerPark. Join us tomorrow night for #FlavorAtTheRucker,2014-06-26,2014-06-22
Repping our flavor for #FlavorAtTheRucker tonight @EBCRuckerPark,2014-06-26,2014-06-22
RT @EBCRuckerPark: #flavorattherucker  THURSDAY NIGHT AT RUCKER PARK.,2014-06-26,2014-06-22
A special toast to #Colombia! Cheer on with an El Cafetero. For more cocktails visit:,2014-06-28,2014-06-22
Toast to #CRC with a Tico Especial! Cheer on your favorite team with a Champion Cocktail:,2014-06-29,2014-06-29
Cheers to a bold victory. #NED #NEDvsMEX,2014-06-29,2014-06-29
Brand Master David Cid mixes cocktails w/ @Univision &amp; @LINDSAYDEPORTES #RepúblicaMundialista,2014-06-30,2014-06-29
@Ramrock21 @Univision @LINDSAYDEPORTES learn how to make your own here,2014-06-30,2014-06-29
Cheers to #Germany's ET winner w/ a German Ginger Brew! For more cocktail recipes visit:,2014-06-30,2014-06-29
@BAnnC makes us thirsty for summer!,2014-07-01,2014-06-29
"#USA takes on #BEL. Cheers to the Red, White and Blue!",2014-07-01,2014-06-29
Cheers to Los Albicelestes! Toast #Argentina's victory with The Azul.,2014-07-01,2014-06-29
@BIOSaurPR Amen!,2014-07-01,2014-06-29
Last day to enter! Prove you're a BACARDÍ Untameble fan at,2014-07-02,2014-06-29
Carl would sacrifice his life savings. What's your #FanSacrfice? Enter for a chance to win at,2014-07-02,2014-06-29
Catch us at @EBCRuckerPark tomorrow night for #FlavorAtTheRucker! #BacardiFlavors,2014-07-02,2014-06-29
We're here at @EBCRuckerPark for #FlavorAtTheRucker. #EachOne takes on #TNP and #Madoff squares off against #Hillsong,2014-07-03,2014-06-29
RT @theRealHOTSAUCE: NYC! Don't sleep on #Streetball  legends in the making every Thursday this Summer with @BACARDI at @EBCRuckerPark #Fla…,2014-07-03,2014-06-29
Cheers with the smoothest line up as we wish the teams good luck for their shot at the #Cup!,2014-07-03,2014-06-29
It's #BRA vs #COL! Choose your favorite Champion Cocktail at,2014-07-04,2014-06-29
Get ready for the Quarter Finals. Here's our Superior lineup. Cheers to the players and toast to #July4th.,2014-07-04,2014-06-29
Thanks for joining us at #FlavorAtTheRucker. Join us next Thursday and #RepYourFlavor courtside @EBCRuckerPark.,2014-07-04,2014-06-29
Toast to the Oranje! Cheer on the #NED with El Tulipán. For more champion cocktails visit:,2014-07-05,2014-06-29
David Cid joins @Univision &amp; @LINDSAYDEPORTES to mix cocktails in Rio. #RepúblicaMundialista,2014-07-05,2014-06-29
"While the players are resting, we're celebrating. Make it a Superior Mojito #MojitoMonday",2014-07-07,2014-07-06
Brand Master David Cid mixes cocktails w/ @Univision &amp; @LINDSAYDEPORTES #RepúblicaMundialista,2014-07-07,2014-07-06
"RT @ComplexMag: Brush up on @EBCRuckerPark aerial legend, 'Jumpin' Jackie Jackson, at @tri_offense:",2014-07-08,2014-07-06
Cheers and good luck to #BRA and #GER as they battle for the #Cup.,2014-07-08,2014-07-06
#ARG takes on #NED today! Will it be 'The Azul' or 'El Tulipán'? Find the recipe at:,2014-07-09,2014-07-06
We're taking over @EBCRuckerPark tomorrow night for #FlavorAtTheRucker with a live performance from @TroyAve,2014-07-09,2014-07-06
RT @speeddeamon: Whos hitting up @EBCRuckerPark tonight for some streetball? @bacardi is making it happen every thursday this summer! #Flav…,2014-07-10,2014-07-06
.@DJTIMBUCK2 takes you inside basketball culture in Chicago and talks about the flavors of the game. Watch now:,2014-07-10,2014-07-06
#RepYourFlavor &amp; join us for #FlavorAtTheRucker @EBCRuckerPark tonight for a live performance by @TroyAve,2014-07-10,2014-07-06
We've arrived at @EBCRuckerPark! Join us tonight for #FlavorAtTheRucker.,2014-07-10,2014-07-06
RT @EBCRuckerPark: This Thurs  #21andOver will get a shot from half court 4 a chance to win custom @BACARDI #AJ1s #FlavorAtTheRucker,2014-07-10,2014-07-06
Taking you courtside to #FlavorAtTheRucker at @EBCRuckerPark.,2014-07-10,2014-07-06
Use hashtag #FlavorAtTheRucker! @EBCRuckerPark is giving you a chance to win custom BACARDÍ Flavors #AJ1s #21AndOver,2014-07-10,2014-07-06
.@TroyAve takes the court at @EBCRuckerPark #FlavorAtTheRucker,2014-07-11,2014-07-06
Use the hashtag #FlavorAtTheRucker for a chance to win a pair of custom BACARDI Flavors sneakers from @EBCRuckerPark,2014-07-11,2014-07-06
Grab a High Top made with Pineapple Fusion and Pineapple Juice and #RepYourFlavor with BACARDÍ Flavored rum.,2014-07-11,2014-07-06
We're here at @LaMarinaNYC for the #FlavorAtTheRucker after party. How do you rep your flavor? #RepYourFlavor,2014-07-11,2014-07-06
#OohWay tips off against #TUF at @EBCRuckerPark #FlavorAtTheRucker,2014-07-11,2014-07-06
#RepYourFlavor with a @EBCRuckerPark rally towel. #FlavorAtTheRucker #PineappleFusion,2014-07-11,2014-07-06
Shout out to @KembaWalker for bringing the flavor to @EBCRuckerPark tonight! #FlavorAtTheRucker,2014-07-11,2014-07-06
Grab a friend and toast to a Superior weekend!,2014-07-11,2014-07-06
That's a wrap! Join us at @LaMarinaNYC for the #FlavorAtTheRucker after party for BACARDÍ Flavors cocktails at 11PM.,2014-07-11,2014-07-06
Brand Master David Cid mixes Brazil Caipirinha Cup cocktails w/ @Univision &amp; @LINDSAYDEPORTES #RepúblicaMundialista,2014-07-12,2014-07-06
Cheers to the World Champions! We raise a Cuba Libre to #Germany,2014-07-13,2014-07-13
It's on! #ARG takes on #GER for their shot at the title. 'El Azul' vs. 'Ginger German Brew',2014-07-13,2014-07-13
Help us support @operationchange by watching tonight's episode on @OWNTV!,2014-07-14,2014-07-13
.@EBCRuckerPark #FlavorAtTheRucker was going off last week! Big shout out to everyone who came out.,2014-07-14,2014-07-13
"RT @ESPNFC: Throughout the World Cup, #ARG fans proved they had the #UntameableSpirit as @BACARDI captured during the semifinal »",2014-07-14,2014-07-13
Enter for a chance to win a mission trip to Colombia to help support @OperationChange:,2014-07-15,2014-07-13
David Cid mixes champion #CubaLibre cocktails w/ @Univision &amp; @LINDSAYDEPORTES to toast #GER,2014-07-15,2014-07-13
"Join us for #FlavorAtTheRucker at @EBCRuckerPark tomorrow night, where flavor is born and legends are made.",2014-07-16,2014-07-13
#RepYourFlavor w/ streetball legends &amp; the legendary flavors of BACARDÍ Flavored Rum at @EBCRuckerPark tonight!,2014-07-17,2014-07-13
Attention New Orleans! Explore the passion of @totc &amp; #NOLA with a free BACARDÍ rickshaw ride. #WhatsYourLegacy,2014-07-18,2014-07-13
Legendary flavors bring legendary players. Big shout out to @FatJoe &amp; #AgentZero @EBCRuckerPark #FlavorAtTheRucker,2014-07-18,2014-07-13
Weekend cocktail inspiration? Grab a friend and make it Gold!,2014-07-18,2014-07-13
Watch as we bring you the bold flavors of BACARDÍ Flavored Rum this summer from @EBCRuckerPark #FlavorAtTheRucker,2014-07-21,2014-07-20
Here’s two reasons to grab a friend and celebrate #HumpDay.,2014-07-23,2014-07-20
Tomorrow night follow the bold flavors of BACARDÍ Flavored Rum to @EBCRuckerPark #FlavorAtTheRucker #BacardiFlavors,2014-07-23,2014-07-20
@RepCharlesNJ that's the spirit!,2014-07-23,2014-07-20
Big shout out to @FrencHMonTanA &amp; @khloekardashian for repping their flavor courtside at @EBCRuckerPark last night.,2014-07-24,2014-07-20
"Begin the weekend, the BACARDÍ way. #TGIF",2014-07-25,2014-07-20
@pedmarambio Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@fjaviervalencia Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@CatLovingDad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@pnb924 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@cariluvs Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@CatLovingDad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@whtlghting We've followed you so you should be able to DM us now. Thanks!,2014-01-16,2014-01-12
@VB_Golfer Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@whtlghting Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@Marinnkel Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@La_vie_du_rhum Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@DanielD86662561 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
@croucherman1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-16,2014-01-12
